"id","keyword","frequency"
"linkedin_19","DATA",9
"linkedin_19","WITH",8
"linkedin_19","EXPERIENCE",8
"linkedin_19","SCIENCE",5
"linkedin_19","DATA SCIENCE",5
"linkedin_19","MAJOR",4
"linkedin_19","EXPERIENCE WITH",4
"linkedin_19","SPARK",3
"linkedin_19","FOR MAJOR",3
"linkedin_19","CLIENT",3
"linkedin_19","REQUIREMENTS",3
"linkedin_19","USING",2
"linkedin_19","USING SPARK",2
"linkedin_19","CONVENIENCE",2
"linkedin_19","COMPANY",2
"linkedin_19","STOREPRODUCT",2
"linkedin_19","BUSINESS",2
"linkedin_19","MACHINE",2
"linkedin_19","LEARNING",2
"linkedin_19","MACHINE LEARNING",2
"linkedin_19","SOLUTIONS",2
"linkedin_19","SCIENCE SOLUTIONS",2
"linkedin_19","DATA SCIENCE SOLUTIONS",2
"linkedin_19","AND DATA",2
"linkedin_19","PIPELINES",2
"linkedin_19","RESULTS",2
"linkedin_19","WORK",2
"linkedin_19","PROJECTS",2
"linkedin_19","STRONG",2
"linkedin_19","ANDOR",2
"linkedin_19","STRONG EXPERIENCE",2
"linkedin_19","STRONG EXPERIENCE WITH",2
"linkedin_19","SQL",2
"linkedin_19","SKILLS",2
"linkedin_19","ABILITY",2
"linkedin_19","TECHNOLOGIES",2
"linkedin_19","COMMUNICATING",2
"linkedin_19","2",1
"linkedin_19","BILLION",1
"linkedin_19","ROWS",1
"linkedin_19","2 BILLION",1
"linkedin_19","BILLION ROWS",1
"linkedin_19","2 BILLION ROWS",1
"linkedin_19","POINTOFSALE",1
"linkedin_19","POINTOFSALE DATA",1
"linkedin_19","DATA USING",1
"linkedin_19","POINTOFSALE DATA USING",1
"linkedin_19","",1
"linkedin_19","MAJOR CONVENIENCE",1
"linkedin_19","FOR MAJOR CONVENIENCE",1
"linkedin_19","STORE",1
"linkedin_19","CHAIN",1
"linkedin_19","CREDIT",1
"linkedin_19","RISK",1
"linkedin_19","MODEL",1
"linkedin_19","CONVENIENCE STORE",1
"linkedin_19","STORE CHAIN",1
"linkedin_19","CHAIN CREDIT",1
"linkedin_19","CREDIT RISK",1
"linkedin_19","RISK MODEL",1
"linkedin_19","MODEL FOR",1
"linkedin_19","CONVENIENCE STORE CHAIN",1
"linkedin_19","STORE CHAIN CREDIT",1
"linkedin_19","CHAIN CREDIT RISK",1
"linkedin_19","CREDIT RISK MODEL",1
"linkedin_19","RISK MODEL FOR",1
"linkedin_19","CONVENIENCE STORE CHAIN CREDIT",1
"linkedin_19","STORE CHAIN CREDIT RISK",1
"linkedin_19","CHAIN CREDIT RISK MODEL",1
"linkedin_19","CREDIT RISK MODEL FOR",1
"linkedin_19","CONVENIENCE STORE CHAIN CREDIT RISK",1
"linkedin_19","STORE CHAIN CREDIT RISK MODEL",1
