"id","keyword","frequency"
"linkedin_5","BOSCH",9
"linkedin_5","A",8
"linkedin_5","DATA",8
"linkedin_5","DEEP",7
"linkedin_5","WITH",7
"linkedin_5","THE",7
"linkedin_5","EXPERIENCE",7
"linkedin_5","IS",7
"linkedin_5","ENGINEERING",6
"linkedin_5","LEARNING",5
"linkedin_5","BUSINESS",5
"linkedin_5","COMPUTER",5
"linkedin_5","AI",4
"linkedin_5","PROBLEMS",4
"linkedin_5","TECHNOLOGY",4
"linkedin_5","SCIENCE",4
"linkedin_5","BUILDING",4
"linkedin_5","TECHNOLOGIES",4
"linkedin_5","DEEP LEARNING",3
"linkedin_5","GLOBAL",3
"linkedin_5","KNOWLEDGE",3
"linkedin_5","DOMAINS",3
"linkedin_5","LIBRARIES",3
"linkedin_5","ARE",3
"linkedin_5","EVERY",3
"linkedin_5","QUALIFICATIONS",3
"linkedin_5","MACHINE",2
"linkedin_5","MACHINE LEARNING",2
"linkedin_5","LEARNING AND",2
"linkedin_5","HAVE",2
"linkedin_5","IMPACT",2
"linkedin_5","COLLABORATE",2
"linkedin_5","PRODUCT",2
"linkedin_5","COLLABORATE WITH",2
"linkedin_5","ENGINEERING AND",2
"linkedin_5","TEAMS",2
"linkedin_5","MANY",2
"linkedin_5","INDUSTRIAL",2
"linkedin_5","TECHNICAL",2
"linkedin_5","SOLUTIONS",2
"linkedin_5","SOLVE",2
"linkedin_5","TO SOLVE",2
"linkedin_5","CODE",2
"linkedin_5","LATEST",2
"linkedin_5","AND TECHNOLOGY",2
"linkedin_5","DATA FOR",2
"linkedin_5","PREPARATIONETL",2
"linkedin_5","BOSCHS",2
"linkedin_5","BE",2
"linkedin_5","ELECTRICAL",2
"linkedin_5","IN COMPUTER",2
"linkedin_5","COMPUTER SCIENCE",2
"linkedin_5","SCIENCE ELECTRICAL",2
"linkedin_5","IN COMPUTER SCIENCE",2
"linkedin_5","COMPUTER SCIENCE ELECTRICAL",2
"linkedin_5","IN COMPUTER SCIENCE ELECTRICAL",2
"linkedin_5","AND COMPUTER",2
"linkedin_5","COMPUTER ENGINEERING",2
"linkedin_5","AND COMPUTER ENGINEERING",2
"linkedin_5","EXPERIENCE WITH",2
"linkedin_5","NN",2
"linkedin_5","DEEP NN",2
"linkedin_5","ARCHITECTURES",2
"linkedin_5","TRAINING",2
"linkedin_5","NETWORKS",2
"linkedin_5","OF DEEP",2
"linkedin_5","VISION",2
"linkedin_5","CONFERENCES",2
"linkedin_5","AWIM",2
"linkedin_5","WORLD",2
"linkedin_5","DESCRIPTION",2
"linkedin_5","ARTIFICIAL",2
"linkedin_5","INTELLIGENCE",2
"linkedin_5","ARTIFICIAL INTELLIGENCE",2
"linkedin_5","IN AI",2
"linkedin_5","IMPACTING",2
"linkedin_5","IS A",2
"linkedin_5","WHO IS",2
"linkedin_5","BOSCH IS",2
"linkedin_5","CONNECTED",2
"linkedin_5","DAY",2
"linkedin_5","EVERY DAY",2
"linkedin_5","PRODUCTS",2
"linkedin_5","WE ARE",2
"linkedin_5","FAULTTOLERANT",2
"linkedin_5","TOOLS",2
"linkedin_5","WILL",2
"linkedin_5","",2
"linkedin_5","TECHNOLOGY ENGINEERING",2
"linkedin_5","SCIENCE TECHNOLOGY ENGINEERING",2
"linkedin_5","STEM SCIENCE TECHNOLOGY ENGINEERING",2
"linkedin_5","OF STEM SCIENCE TECHNOLOGY ENGINEERING",2
"linkedin_5","MATHEMATICS",2
"linkedin_5","MATHEMATICS INITIATIVES",2
"linkedin_5","EXECUTE",1
"linkedin_5","COMPLEX",1
"linkedin_5","EXECUTE COMPLEX",1
"linkedin_5","COMPLEX MACHINE",1
"linkedin_5","EXECUTE COMPLEX MACHINE",1
"linkedin_5","COMPLEX MACHINE LEARNING",1
"linkedin_5","MACHINE LEARNING AND",1
"linkedin_5","EXECUTE COMPLEX MACHINE LEARNING",1
"linkedin_5","COMPLEX MACHINE LEARNING AND",1
"linkedin_5","EXECUTE COMPLEX MACHINE LEARNING AND",1
"linkedin_5","PROJECTS",1
"linkedin_5","AND DEEP",1
"linkedin_5","LEARNING PROJECTS",1
"linkedin_5","AND DEEP LEARNING",1
"linkedin_5","DEEP LEARNING PROJECTS",1
"linkedin_5","AND DEEP LEARNING PROJECTS",1
"linkedin_5","SIGNIFICANT",1
"linkedin_5","THAT HAVE",1
"linkedin_5","HAVE A",1
"linkedin_5","A SIGNIFICANT",1
"linkedin_5","SIGNIFICANT IMPACT",1
"linkedin_5","IMPACT ON",1
"linkedin_5","THAT HAVE A",1
"linkedin_5","HAVE A SIGNIFICANT",1
"linkedin_5","A SIGNIFICANT IMPACT",1
"linkedin_5","SIGNIFICANT IMPACT ON",1
"linkedin_5","THAT HAVE A SIGNIFICANT",1
"linkedin_5","HAVE A SIGNIFICANT IMPACT",1
"linkedin_5","A SIGNIFICANT IMPACT ON",1
"linkedin_5","THAT HAVE A SIGNIFICANT IMPACT",1
"linkedin_5","HAVE A SIGNIFICANT IMPACT ON",1
"linkedin_5","THAT HAVE A SIGNIFICANT IMPACT ON",1
"linkedin_5","SHARE",1
"linkedin_5","GLOBAL BUSINESS",1
"linkedin_5","BUSINESS SHARE",1
"linkedin_5","SHARE KNOWLEDGE",1
"linkedin_5","KNOWLEDGE BY",1
"linkedin_5","GLOBAL BUSINESS SHARE",1
"linkedin_5","BUSINESS SHARE KNOWLEDGE",1
"linkedin_5","SHARE KNOWLEDGE BY",1
"linkedin_5","GLOBAL BUSINESS SHARE KNOWLEDGE",1
"linkedin_5","BUSINESS SHARE KNOWLEDGE BY",1
"linkedin_5","GLOBAL BUSINESS SHARE KNOWLEDGE BY",1
"linkedin_5","KEY",1
"linkedin_5","DECISION",1
