"id","keyword","frequency"
"indeed_3","DATA",16
"indeed_3","WITH",7
"indeed_3","EXPERIENCE",7
"indeed_3","A",6
"indeed_3","THE",5
"indeed_3","USING",4
"indeed_3","YEARS",4
"indeed_3","SKILLS",4
"indeed_3","STRONG",4
"indeed_3","MARKETING",3
"indeed_3","ANALYTICS",3
"indeed_3","DRIVE",3
"indeed_3","BUSINESS",3
"indeed_3","THE DATA",3
"indeed_3","OUTCOMES",3
"indeed_3","TEAMS",3
"indeed_3","TOOLS",3
"indeed_3","SCHEDULE",3
"indeed_3","INSURANCE",3
"indeed_3","PAY",3
"indeed_3","IS",3
"indeed_3","WORK",2
"indeed_3","STAKEHOLDERS",2
"indeed_3","ALLOCATIONS",2
"indeed_3","ALLOCATIONS MARKETING",2
"indeed_3","MARKETING IT",2
"indeed_3","ALLOCATIONS MARKETING IT",2
"indeed_3","SUPPLY",2
"indeed_3","CHAIN",2
"indeed_3","AND SUPPLY",2
"indeed_3","SUPPLY CHAIN",2
"indeed_3","CHAIN ANALYTICS",2
"indeed_3","AND SUPPLY CHAIN",2
"indeed_3","SUPPLY CHAIN ANALYTICS",2
"indeed_3","AND SUPPLY CHAIN ANALYTICS",2
"indeed_3","SOLUTIONS",2
"indeed_3","TO DRIVE",2
"indeed_3","ANALYZE",2
"indeed_3","AND ANALYZE",2
"indeed_3","DATA FROM",2
"indeed_3","WAREHOUSE",2
"indeed_3","FROM THE",2
"indeed_3","DATA WAREHOUSE",2
"indeed_3","FROM THE DATA",2
"indeed_3","THE DATA WAREHOUSE",2
"indeed_3","FROM THE DATA WAREHOUSE",2
"indeed_3","SALES",2
"indeed_3","DEVELOP",2
"indeed_3","PREDICTIVE",2
"indeed_3","MODELS",2
"indeed_3","VARIOUS",2
"indeed_3","UPTODATE",2
"indeed_3","LATEST",2
"indeed_3","TECHNOLOGY",2
"indeed_3","TRENDS",2
"indeed_3","MONITOR",2
"indeed_3","AND DATA",2
"indeed_3","5",2
"indeed_3","EXPERIENCE IN",2
"indeed_3","SQL",2
"indeed_3","IN DATA",2
"indeed_3","ANALYSIS",2
"indeed_3","METHODS",2
"indeed_3","KNOWLEDGE",2
"indeed_3","MICROSTRATEGY",2
"indeed_3","ETC",2
"indeed_3","JOBS",2
"indeed_3","TIME",2
"indeed_3","FIRSTPRO",2
"indeed_3","SCIENTIST",2
"indeed_3","DATA SCIENTIST",2
"indeed_3","THIS IS",2
"indeed_3","IS A",2
"indeed_3","THIS IS A",2
"indeed_3","OPPORTUNITY",2
"indeed_3","HOLDERS",2
"indeed_3","HYBRID",2
"indeed_3","II",2
"indeed_3","MUST",2
"indeed_3","HAVE",2
"indeed_3","MUST HAVE",2
"indeed_3","HAVE STRONG",2
"indeed_3","MUST HAVE STRONG",2
"indeed_3","VARIETY",2
"indeed_3","USING A",2
"indeed_3","A VARIETY",2
"indeed_3","VARIETY OF",2
"indeed_3","USING A VARIETY",2
"indeed_3","A VARIETY OF",2
"indeed_3","USING A VARIETY OF",2
"indeed_3","MININGDATA",2
"indeed_3","OF DATA",2
"indeed_3","BUILDING",2
"indeed_3","",2
"indeed_3","STRONG WRITTEN",2
"indeed_3","STRONG WRITTEN AND",2
"indeed_3","EDUCATION",2
"indeed_3","RESPONSIBILITIES EDUCATION",2
"indeed_3","FULLTIME",2
"indeed_3","BENEFITS",2
"indeed_3","SUPPLEMENTAL",2
"indeed_3","TYPES",2
"indeed_3","WORK WITH",1
"indeed_3","WITH STAKEHOLDERS",1
"indeed_3","WORK WITH STAKEHOLDERS",1
"indeed_3","ORGANIZATION",1
"indeed_3","INCLUDING",1
"indeed_3","THROUGHOUT THE",1
"indeed_3","THE ORGANIZATION",1
"indeed_3","ORGANIZATION INCLUDING",1
"indeed_3","THROUGHOUT THE ORGANIZATION",1
"indeed_3","THE ORGANIZATION INCLUDING",1
